日期,代號,名稱,權重,張數
2026-04-27,2330,台灣積體,22.15,3550
2026-04-27,3037,欣興電子,7.39,3200
2026-04-27,3189,景碩科技,2.84,2000
2026-04-27,8046,南亞電路,4.15,1650
2026-04-27,8299,群聯電子,6.57,1300
2026-04-27,2327,國巨股份,0.92,1100
2026-04-27,2308,台達電子,5.68,1020
2026-04-27,2368,金像電子,3.91,1000
2026-04-27,2383,台光電子,9.97,765
2026-04-27,2345,智邦科技,4.19,700
2026-04-27,3017,奇鋐科技,4.29,550
2026-04-27,2454,聯發科技,3.35,500
2026-04-27,3665,貿聯-KY,2.68,370
2026-04-27,2404,漢唐集成,0.88,330
2026-04-27,7769,鴻勁精密,3.7,270
2026-04-27,6223,旺矽科技,3.5,260
2026-04-27,1590,亞德客-KY,0.91,235
2026-04-27,3653,健策精密,2.73,200
2026-04-27,3081,聯亞光電,0.77,110
2026-04-27,5274,信驊科技,4.41,100
2026-04-27,2382,廣達電腦,0.01,9
2026-04-27,2313,華通電腦,0.01,9
2026-04-27,2317,鴻海精密,0.01,9
2026-04-27,2603,長榮海運,0.01,9
2026-04-27,3711,日月光投,0.01,9
2026-04-27,5347,世界先進,0.0,9
2026-04-27,3231,緯創資通,0.0,9
2026-04-27,2881,富邦金融,0.0,9
2026-04-27,2882,國泰金融,0.0,9
2026-04-27,2890,永豐金融,0.0,9
2026-04-27,2891,中國信託,0.0,9
2026-04-27,2337,旺宏電子,0.0,9
2026-04-27,2344,華邦電子,0.0,9
2026-04-27,6515,穎崴科技,0.03,1
2026-04-27,6510,中華精測,0.01,1
2026-04-27,2360,致茂電子,0.01,1
2026-04-27,2059,川湖科技,0.01,1
2026-04-27,5871,中租-KY,0.0,1
2026-04-27,3044,健鼎科技,0.0,1
2026-04-27,3045,台灣大哥,0.0,1
2026-04-27,3036,文曄科技,0.0,1
2026-04-27,1303,南亞塑膠,0.0,1
2026-04-27,1519,華城電機,0.0,1
2026-04-27,2412,中華電信,0.0,1
2026-04-27,6274,台燿科技,0.0,1
2026-04-27,6505,台塑石化,0.0,1
2026-04-27,8210,勤誠興業,0.0,1
2026-04-28,2408,南亞科技,3.95,6200
2026-04-28,2330,台灣積體,21.41,3600
2026-04-28,3037,欣興電子,7.09,3200
2026-04-28,3189,景碩科技,2.73,2000
2026-04-28,2327,國巨股份,1.58,1800
2026-04-28,8046,南亞電路,4.13,1650
2026-04-28,8299,群聯電子,6.88,1300
2026-04-28,2308,台達電子,5.82,1020
2026-04-28,2368,金像電子,3.73,1000
2026-04-28,2383,台光電子,8.99,765
2026-04-28,2345,智邦科技,4.31,700
2026-04-28,3017,奇鋐科技,4.11,550
2026-04-28,2454,聯發科技,3.51,500
2026-04-28,3665,貿聯-KY,2.61,370
2026-04-28,2404,漢唐集成,0.86,330
2026-04-28,7769,鴻勁精密,3.7,270
2026-04-28,6223,旺矽科技,3.41,260
2026-04-28,1590,亞德客-KY,0.89,235
2026-04-28,3653,健策精密,2.66,200
2026-04-28,5274,信驊科技,4.32,100
2026-04-28,2382,廣達電腦,0.01,9
2026-04-28,2313,華通電腦,0.01,9
2026-04-28,2317,鴻海精密,0.01,9
2026-04-28,2603,長榮海運,0.01,9
2026-04-28,3711,日月光投,0.01,9
2026-04-28,5347,世界先進,0.0,9
2026-04-28,3231,緯創資通,0.0,9
2026-04-28,2881,富邦金融,0.0,9
2026-04-28,2882,國泰金融,0.0,9
2026-04-28,2890,永豐金融,0.0,9
2026-04-28,2891,中國信託,0.0,9
2026-04-28,2337,旺宏電子,0.0,9
2026-04-28,2344,華邦電子,0.0,9
2026-04-28,6515,穎崴科技,0.03,1
2026-04-28,6669,緯穎科技,0.01,1
2026-04-28,6510,中華精測,0.01,1
2026-04-28,2360,致茂電子,0.01,1
2026-04-28,2059,川湖科技,0.01,1
2026-04-28,5871,中租-KY,0.0,1
2026-04-28,3044,健鼎科技,0.0,1
2026-04-28,3045,台灣大哥,0.0,1
2026-04-28,3036,文曄科技,0.0,1
2026-04-28,1303,南亞塑膠,0.0,1
2026-04-28,1519,華城電機,0.0,1
2026-04-28,2412,中華電信,0.0,1
2026-04-28,8210,勤誠興業,0.0,1
2026-04-28,6274,台燿科技,0.0,1
2026-04-28,6505,台塑石化,0.0,1
2026-04-29,2408,南亞科技,3.87,6200
2026-04-29,2330,台灣積體,20.82,3600
2026-04-29,3037,欣興電子,6.82,3200
2026-04-29,2327,國巨股份,2.56,3000
2026-04-29,3189,景碩科技,2.7,2000
2026-04-29,8046,南亞電路,4.01,1650
2026-04-29,8299,群聯電子,7.14,1300
2026-04-29,2368,金像電子,3.75,1040
2026-04-29,2308,台達電子,5.86,1020
2026-04-29,2383,台光電子,9.01,765
2026-04-29,2345,智邦科技,4.28,730
2026-04-29,3017,奇鋐科技,4.14,550
2026-04-29,2454,聯發科技,3.42,500
2026-04-29,1590,亞德客-KY,1.58,400
2026-04-29,3665,貿聯-KY,2.8,380
2026-04-29,2404,漢唐集成,0.84,330
2026-04-29,6223,旺矽科技,3.41,260
2026-04-29,7769,鴻勁精密,3.46,250
2026-04-29,3653,健策精密,2.89,200
2026-04-29,5274,信驊科技,4.39,100
2026-04-29,2382,廣達電腦,0.01,9
2026-04-29,2313,華通電腦,0.01,9
2026-04-29,2317,鴻海精密,0.01,9
2026-04-29,2603,長榮海運,0.01,9
2026-04-29,3711,日月光投,0.01,9
2026-04-29,5347,世界先進,0.0,9
2026-04-29,3231,緯創資通,0.0,9
2026-04-29,2881,富邦金融,0.0,9
2026-04-29,2882,國泰金融,0.0,9
2026-04-29,2890,永豐金融,0.0,9
2026-04-29,2891,中國信託,0.0,9
2026-04-29,2337,旺宏電子,0.0,9
2026-04-29,2344,華邦電子,0.0,9
2026-04-29,6515,穎崴科技,0.03,1
2026-04-29,6669,緯穎科技,0.01,1
2026-04-29,6510,中華精測,0.01,1
2026-04-29,2360,致茂電子,0.01,1
2026-04-29,2059,川湖科技,0.01,1
2026-04-29,5871,中租-KY,0.0,1
2026-04-29,3044,健鼎科技,0.0,1
2026-04-29,3045,台灣大哥,0.0,1
2026-04-29,3036,文曄科技,0.0,1
2026-04-29,1303,南亞塑膠,0.0,1
2026-04-29,1519,華城電機,0.0,1
2026-04-29,2412,中華電信,0.0,1
2026-04-29,8210,勤誠興業,0.0,1
2026-04-29,6274,台燿科技,0.0,1
2026-04-29,6505,台塑石化,0.0,1
2026-04-30,2408,南亞科技,3.54,6200
2026-04-30,2330,台灣積體,20.34,3600
2026-04-30,3037,欣興電子,7.48,3200
2026-04-30,2327,國巨股份,2.68,3200
2026-04-30,3189,景碩科技,2.8,2000
2026-04-30,8046,南亞電路,4.39,1650
2026-04-30,8299,群聯電子,6.54,1300
2026-04-30,2368,金像電子,3.97,1080
2026-04-30,2308,台達電子,5.84,1020
2026-04-30,2383,台光電子,9.2,765
2026-04-30,2345,智邦科技,4.41,730
2026-04-30,3017,奇鋐科技,4.28,570
2026-04-30,2454,聯發科技,3.45,500
2026-04-30,1590,亞德客-KY,1.54,400
2026-04-30,3665,貿聯-KY,2.79,380
2026-04-30,2404,漢唐集成,0.83,330
2026-04-30,6223,旺矽科技,3.39,260
2026-04-30,7769,鴻勁精密,3.27,250
2026-04-30,3653,健策精密,2.85,200
2026-04-30,5274,信驊科技,4.36,100
2026-04-30,2382,廣達電腦,0.01,9
2026-04-30,2313,華通電腦,0.01,9
2026-04-30,2317,鴻海精密,0.01,9
2026-04-30,2603,長榮海運,0.01,9
2026-04-30,3711,日月光投,0.01,9
2026-04-30,5347,世界先進,0.0,9
2026-04-30,3231,緯創資通,0.0,9
2026-04-30,2881,富邦金融,0.0,9
2026-04-30,2882,國泰金融,0.0,9
2026-04-30,2890,永豐金融,0.0,9
2026-04-30,2891,中國信託,0.0,9
2026-04-30,2337,旺宏電子,0.0,9
2026-04-30,2344,華邦電子,0.0,9
2026-04-30,6515,穎崴科技,0.03,1
2026-04-30,6669,緯穎科技,0.01,1
2026-04-30,6510,中華精測,0.01,1
2026-04-30,2360,致茂電子,0.01,1
2026-04-30,2059,川湖科技,0.01,1
2026-04-30,5871,中租-KY,0.0,1
2026-04-30,3044,健鼎科技,0.0,1
2026-04-30,3045,台灣大哥,0.0,1
2026-04-30,3036,文曄科技,0.0,1
2026-04-30,1303,南亞塑膠,0.0,1
2026-04-30,1519,華城電機,0.0,1
2026-04-30,2412,中華電信,0.0,1
2026-04-30,8210,勤誠興業,0.0,1
2026-04-30,6274,台燿科技,0.0,1
2026-04-30,6505,台塑石化,0.0,1
2026-05-01,2408,南亞科技,3.54,6200
2026-05-01,2330,台灣積體,20.34,3600
2026-05-01,3037,欣興電子,7.48,3200
2026-05-01,2327,國巨股份,2.68,3200
2026-05-01,3189,景碩科技,2.8,2000
2026-05-01,8046,南亞電路,4.39,1650
2026-05-01,8299,群聯電子,6.54,1300
2026-05-01,2368,金像電子,3.97,1080
2026-05-01,2308,台達電子,5.84,1020
2026-05-01,2383,台光電子,9.2,765
2026-05-01,2345,智邦科技,4.41,730
2026-05-01,3017,奇鋐科技,4.28,570
2026-05-01,2454,聯發科技,3.45,500
2026-05-01,1590,亞德客-KY,1.54,400
2026-05-01,3665,貿聯-KY,2.79,380
2026-05-01,2404,漢唐集成,0.83,330
2026-05-01,6223,旺矽科技,3.39,260
2026-05-01,7769,鴻勁精密,3.27,250
2026-05-01,3653,健策精密,2.85,200
2026-05-01,5274,信驊科技,4.36,100
2026-05-01,2382,廣達電腦,0.01,9
2026-05-01,2313,華通電腦,0.01,9
2026-05-01,2317,鴻海精密,0.01,9
2026-05-01,2603,長榮海運,0.01,9
2026-05-01,3711,日月光投,0.01,9
2026-05-01,5347,世界先進,0.0,9
2026-05-01,3231,緯創資通,0.0,9
2026-05-01,2881,富邦金融,0.0,9
2026-05-01,2882,國泰金融,0.0,9
2026-05-01,2890,永豐金融,0.0,9
2026-05-01,2891,中國信託,0.0,9
2026-05-01,2337,旺宏電子,0.0,9
2026-05-01,2344,華邦電子,0.0,9
2026-05-01,6515,穎崴科技,0.03,1
2026-05-01,6669,緯穎科技,0.01,1
2026-05-01,6510,中華精測,0.01,1
2026-05-01,2360,致茂電子,0.01,1
2026-05-01,2059,川湖科技,0.01,1
2026-05-01,5871,中租-KY,0.0,1
2026-05-01,3044,健鼎科技,0.0,1
2026-05-01,3045,台灣大哥,0.0,1
2026-05-01,3036,文曄科技,0.0,1
2026-05-01,1303,南亞塑膠,0.0,1
2026-05-01,1519,華城電機,0.0,1
2026-05-01,2412,中華電信,0.0,1
2026-05-01,8210,勤誠興業,0.0,1
2026-05-01,6274,台燿科技,0.0,1
2026-05-01,6505,台塑石化,0.0,1
2026-05-04,2408,南亞科技,3.67,6200
2026-05-04,2330,台灣積體,20.43,3600
2026-05-04,2327,國巨股份,2.82,3300
2026-05-04,3037,欣興電子,7.27,3200
2026-05-04,3189,景碩科技,2.65,2000
2026-05-04,8046,南亞電路,4.06,1650
2026-05-04,8299,群聯電子,6.52,1300
2026-05-04,2368,金像電子,3.88,1080
2026-05-04,2308,台達電子,5.65,1020
2026-05-04,2383,台光電子,9.07,765
2026-05-04,2345,智邦科技,4.56,730
2026-05-04,3017,奇鋐科技,4.17,580
2026-05-04,3324,雙鴻科技,1.51,510
2026-05-04,2454,聯發科技,3.58,500
2026-05-04,1590,亞德客-KY,1.47,400
2026-05-04,3665,貿聯-KY,2.79,380
2026-05-04,2404,漢唐集成,0.81,330
2026-05-04,6223,旺矽科技,3.35,260
2026-05-04,7769,鴻勁精密,3.35,250
2026-05-04,3653,健策精密,2.64,200
2026-05-04,5274,信驊科技,4.38,100
2026-05-04,2382,廣達電腦,0.01,9
2026-05-04,2313,華通電腦,0.01,9
2026-05-04,2317,鴻海精密,0.01,9
2026-05-04,3711,日月光投,0.01,9
2026-05-04,2603,長榮海運,0.01,9
2026-05-04,2881,富邦金融,0.0,9
2026-05-04,2882,國泰金融,0.0,9
2026-05-04,2890,永豐金融,0.0,9
2026-05-04,2891,中國信託,0.0,9
2026-05-04,3231,緯創資通,0.0,9
2026-05-04,2337,旺宏電子,0.0,9
2026-05-04,2344,華邦電子,0.0,9
2026-05-04,5347,世界先進,0.0,9
2026-05-04,6515,穎崴科技,0.03,1
2026-05-04,6669,緯穎科技,0.01,1
2026-05-04,6510,中華精測,0.01,1
2026-05-04,2360,致茂電子,0.01,1
2026-05-04,2059,川湖科技,0.01,1
2026-05-04,3036,文曄科技,0.0,1
2026-05-04,3044,健鼎科技,0.0,1
2026-05-04,3045,台灣大哥,0.0,1
2026-05-04,1303,南亞塑膠,0.0,1
2026-05-04,1519,華城電機,0.0,1
2026-05-04,2412,中華電信,0.0,1
2026-05-04,6274,台燿科技,0.0,1
2026-05-04,5871,中租-KY,0.0,1
2026-05-04,8210,勤誠興業,0.0,1
2026-05-05,2408,南亞科技,3.94,6200
2026-05-05,2330,台灣積體,20.05,3600
2026-05-05,2327,國巨股份,2.85,3300
2026-05-05,3037,欣興電子,7.15,3200
2026-05-05,3189,景碩科技,2.61,2000
2026-05-05,8046,南亞電路,4.07,1650
2026-05-05,8299,群聯電子,6.81,1300
2026-05-05,2368,金像電子,3.96,1080
2026-05-05,2308,台達電子,5.04,940
2026-05-05,2383,台光電子,8.96,765
2026-05-05,2345,智邦科技,4.51,730
2026-05-05,3017,奇鋐科技,3.88,580
2026-05-05,3324,雙鴻科技,1.48,510
2026-05-05,2454,聯發科技,3.91,500
2026-05-05,1590,亞德客-KY,1.43,400
2026-05-05,3665,貿聯-KY,2.71,380
2026-05-05,2404,漢唐集成,0.8,330
2026-05-05,6223,旺矽科技,3.22,260
2026-05-05,7769,鴻勁精密,3.47,250
2026-05-05,3653,健策精密,2.37,200
2026-05-05,5274,信驊科技,4.41,100
2026-05-05,6669,緯穎科技,1.06,90
2026-05-05,2382,廣達電腦,0.01,9
2026-05-05,2313,華通電腦,0.01,9
2026-05-05,2317,鴻海精密,0.01,9
2026-05-05,3711,日月光投,0.01,9
2026-05-05,2603,長榮海運,0.01,9
2026-05-05,2881,富邦金融,0.0,9
2026-05-05,2882,國泰金融,0.0,9
2026-05-05,2890,永豐金融,0.0,9
2026-05-05,2891,中國信託,0.0,9
2026-05-05,3231,緯創資通,0.0,9
2026-05-05,2337,旺宏電子,0.0,9
2026-05-05,2344,華邦電子,0.0,9
2026-05-05,5347,世界先進,0.0,9
2026-05-05,6515,穎崴科技,0.03,1
2026-05-05,6510,中華精測,0.01,1
2026-05-05,2360,致茂電子,0.01,1
2026-05-05,2059,川湖科技,0.01,1
2026-05-05,3036,文曄科技,0.0,1
2026-05-05,3044,健鼎科技,0.0,1
2026-05-05,3045,台灣大哥,0.0,1
2026-05-05,1303,南亞塑膠,0.0,1
2026-05-05,1519,華城電機,0.0,1
2026-05-05,2412,中華電信,0.0,1
2026-05-05,6274,台燿科技,0.0,1
2026-05-05,5871,中租-KY,0.0,1
2026-05-05,8210,勤誠興業,0.0,1
2026-05-06,2408,南亞科技,4.22,6200
2026-05-06,2330,台灣積體,19.55,3600
2026-05-06,2327,國巨股份,2.69,3300
2026-05-06,3037,欣興電子,6.63,3200
2026-05-06,3189,景碩科技,2.33,2000
2026-05-06,8046,南亞電路,3.74,1650
2026-05-06,8299,群聯電子,7.29,1300
2026-05-06,2368,金像電子,3.77,1080
2026-05-06,2308,台達電子,5.01,940
2026-05-06,2383,台光電子,9.14,765
2026-05-06,2345,智邦科技,4.56,760
2026-05-06,3017,奇鋐科技,3.41,580
2026-05-06,3324,雙鴻科技,1.36,510
2026-05-06,2454,聯發科技,4.14,500
2026-05-06,1590,亞德客-KY,1.39,400
2026-05-06,3665,貿聯-KY,2.52,380
2026-05-06,2404,漢唐集成,0.78,330
2026-05-06,6223,旺矽科技,3.11,260
2026-05-06,7769,鴻勁精密,3.44,250
2026-05-06,6669,緯穎科技,2.7,225
2026-05-06,3653,健策精密,2.08,200
2026-05-06,5274,信驊科技,4.51,100
2026-05-06,2382,廣達電腦,0.01,9
2026-05-06,2313,華通電腦,0.01,9
2026-05-06,2317,鴻海精密,0.01,9
2026-05-06,3711,日月光投,0.01,9
2026-05-06,2603,長榮海運,0.01,9
2026-05-06,2881,富邦金融,0.0,9
2026-05-06,2882,國泰金融,0.0,9
2026-05-06,2890,永豐金融,0.0,9
2026-05-06,2891,中國信託,0.0,9
2026-05-06,3231,緯創資通,0.0,9
2026-05-06,2337,旺宏電子,0.0,9
2026-05-06,2344,華邦電子,0.0,9
2026-05-06,5347,世界先進,0.0,9
2026-05-06,6515,穎崴科技,0.02,1
2026-05-06,6510,中華精測,0.01,1
2026-05-06,2360,致茂電子,0.01,1
2026-05-06,2059,川湖科技,0.01,1
2026-05-06,3036,文曄科技,0.0,1
2026-05-06,3044,健鼎科技,0.0,1
2026-05-06,3045,台灣大哥,0.0,1
2026-05-06,1303,南亞塑膠,0.0,1
2026-05-06,1519,華城電機,0.0,1
2026-05-06,2412,中華電信,0.0,1
2026-05-06,6274,台燿科技,0.0,1
2026-05-06,5871,中租-KY,0.0,1
2026-05-06,8210,勤誠興業,0.0,1
2026-05-07,2408,南亞科技,4.22,6200
2026-05-07,2327,國巨股份,3.26,3700
2026-05-07,2330,台灣積體,19.7,3600
2026-05-07,3037,欣興電子,6.79,3200
2026-05-07,3189,景碩科技,2.33,2000
2026-05-07,8046,南亞電路,3.7,1650
2026-05-07,8299,群聯電子,7.36,1300
2026-05-07,2368,金像電子,3.71,1080
2026-05-07,2308,台達電子,5.08,940
2026-05-07,2383,台光電子,8.99,765
2026-05-07,2345,智邦科技,4.61,760
2026-05-07,3017,奇鋐科技,3.32,580
2026-05-07,3324,雙鴻科技,1.42,560
2026-05-07,2454,聯發科技,4.05,500
2026-05-07,1590,亞德客-KY,1.41,400
2026-05-07,3665,貿聯-KY,2.5,380
2026-05-07,2404,漢唐集成,0.78,330
2026-05-07,6223,旺矽科技,3.1,260
2026-05-07,7769,鴻勁精密,3.46,250
2026-05-07,6669,緯穎科技,2.89,250
2026-05-07,3653,健策精密,1.84,200
2026-05-07,5274,信驊科技,4.24,100
2026-05-07,2382,廣達電腦,0.01,9
2026-05-07,2313,華通電腦,0.01,9
2026-05-07,2317,鴻海精密,0.01,9
2026-05-07,3711,日月光投,0.01,9
2026-05-07,2603,長榮海運,0.01,9
2026-05-07,2881,富邦金融,0.0,9
2026-05-07,2882,國泰金融,0.0,9
2026-05-07,2890,永豐金融,0.0,9
2026-05-07,2891,中國信託,0.0,9
2026-05-07,3231,緯創資通,0.0,9
2026-05-07,2337,旺宏電子,0.0,9
2026-05-07,2344,華邦電子,0.0,9
2026-05-07,5347,世界先進,0.0,9
2026-05-07,6515,穎崴科技,0.02,1
2026-05-07,6510,中華精測,0.01,1
2026-05-07,2360,致茂電子,0.01,1
2026-05-07,2059,川湖科技,0.01,1
2026-05-07,3036,文曄科技,0.0,1
2026-05-07,3044,健鼎科技,0.0,1
2026-05-07,3045,台灣大哥,0.0,1
2026-05-07,1303,南亞塑膠,0.0,1
2026-05-07,1519,華城電機,0.0,1
2026-05-07,2412,中華電信,0.0,1
2026-05-07,6274,台燿科技,0.0,1
2026-05-07,5871,中租-KY,0.0,1
2026-05-07,8210,勤誠興業,0.0,1
2026-05-08,2408,南亞科技,4.27,6500
2026-05-08,2327,國巨股份,3.91,4200
2026-05-08,2330,台灣積體,20.02,3650
2026-05-08,3037,欣興電子,6.27,3200
2026-05-08,8046,南亞電路,3.38,1650
2026-05-08,8299,群聯電子,7.74,1330
2026-05-08,3189,景碩科技,1.37,1250
2026-05-08,2368,金像電子,3.44,1080
2026-05-08,2308,台達電子,4.95,940
2026-05-08,2383,台光電子,8.7,765
2026-05-08,2345,智邦科技,4.32,760
2026-05-08,3017,奇鋐科技,3.4,580
2026-05-08,3324,雙鴻科技,1.43,560
2026-05-08,2454,聯發科技,4.35,500
2026-05-08,1590,亞德客-KY,1.44,400
2026-05-08,3665,貿聯-KY,2.5,380
2026-05-08,2404,漢唐集成,0.8,330
2026-05-08,6669,緯穎科技,3.36,270
2026-05-08,6223,旺矽科技,3.13,260
2026-05-08,7769,鴻勁精密,3.47,250
2026-05-08,3653,健策精密,1.4,160
2026-05-08,5274,信驊科技,4.06,100
2026-05-08,2382,廣達電腦,0.01,9
2026-05-08,2313,華通電腦,0.01,9
2026-05-08,2317,鴻海精密,0.01,9
2026-05-08,3711,日月光投,0.01,9
2026-05-08,2603,長榮海運,0.01,9
2026-05-08,2881,富邦金融,0.0,9
2026-05-08,2882,國泰金融,0.0,9
2026-05-08,2890,永豐金融,0.0,9
2026-05-08,2891,中國信託,0.0,9
2026-05-08,3231,緯創資通,0.0,9
2026-05-08,2337,旺宏電子,0.0,9
2026-05-08,2344,華邦電子,0.0,9
2026-05-08,5347,世界先進,0.0,9
2026-05-08,6515,穎崴科技,0.02,1
2026-05-08,6510,中華精測,0.01,1
2026-05-08,2360,致茂電子,0.01,1
2026-05-08,2059,川湖科技,0.01,1
2026-05-08,3036,文曄科技,0.0,1
2026-05-08,3044,健鼎科技,0.0,1
2026-05-08,3045,台灣大哥,0.0,1
2026-05-08,1303,南亞塑膠,0.0,1
2026-05-08,1519,華城電機,0.0,1
2026-05-08,2412,中華電信,0.0,1
2026-05-08,8210,勤誠興業,0.0,1
2026-05-08,6274,台燿科技,0.0,1
2026-05-08,5871,中租-KY,0.0,1
2026-05-11,2408,南亞科技,4.71,6800
2026-05-11,2327,國巨股份,3.96,4400
2026-05-11,2330,台灣積體,18.75,3650
2026-05-11,3037,欣興電子,6.33,3200
2026-05-11,8046,南亞電路,3.44,1650
2026-05-11,8299,群聯電子,8.16,1330
2026-05-11,3189,景碩科技,1.45,1250
2026-05-11,2368,金像電子,3.48,1080
2026-05-11,2308,台達電子,4.64,900
2026-05-11,2345,智邦科技,4.76,800
2026-05-11,2383,台光電子,8.53,765
2026-05-11,3017,奇鋐科技,3.58,610
2026-05-11,2454,聯發科技,4.46,500
2026-05-11,3665,貿聯-KY,3.14,470
2026-05-11,1590,亞德客-KY,1.43,400
2026-05-11,8996,高力熱處,0.8,330
2026-05-11,2404,漢唐集成,0.78,330
2026-05-11,3324,雙鴻科技,0.74,300
2026-05-11,6669,緯穎科技,3.31,270
2026-05-11,6223,旺矽科技,2.98,260
2026-05-11,7769,鴻勁精密,3.67,250
2026-05-11,3653,健策精密,1.48,160
2026-05-11,5274,信驊科技,4.1,100
2026-05-11,3711,日月光投,0.01,9
2026-05-11,2382,廣達電腦,0.01,9
2026-05-11,2313,華通電腦,0.01,9
2026-05-11,2317,鴻海精密,0.01,9
2026-05-11,2337,旺宏電子,0.0,9
2026-05-11,2344,華邦電子,0.0,9
2026-05-11,2603,長榮海運,0.0,9
2026-05-11,2881,富邦金融,0.0,9
2026-05-11,2882,國泰金融,0.0,9
2026-05-11,2890,永豐金融,0.0,9
2026-05-11,2891,中國信託,0.0,9
2026-05-11,3231,緯創資通,0.0,9
2026-05-11,5347,世界先進,0.0,9
2026-05-11,6515,穎崴科技,0.02,1
2026-05-11,6510,中華精測,0.01,1
2026-05-11,2360,致茂電子,0.01,1
2026-05-11,2059,川湖科技,0.01,1
2026-05-11,1303,南亞塑膠,0.0,1
2026-05-11,1519,華城電機,0.0,1
2026-05-11,2412,中華電信,0.0,1
2026-05-11,3036,文曄科技,0.0,1
2026-05-11,3044,健鼎科技,0.0,1
2026-05-11,3045,台灣大哥,0.0,1
2026-05-11,8210,勤誠興業,0.0,1
2026-05-11,6274,台燿科技,0.0,1
2026-05-12,2408,南亞科技,5.16,7100
2026-05-12,2327,國巨股份,4.47,4700
2026-05-12,2330,台灣積體,18.65,3650
2026-05-12,3037,欣興電子,6.34,3200
2026-05-12,8046,南亞電路,3.36,1650
2026-05-12,8299,群聯電子,8.4,1360
2026-05-12,3189,景碩科技,1.4,1250
2026-05-12,2368,金像電子,3.4,1080
2026-05-12,2308,台達電子,4.48,900
2026-05-12,2345,智邦科技,4.58,800
2026-05-12,2383,台光電子,8.49,765
2026-05-12,3017,奇鋐科技,3.48,610
2026-05-12,8996,高力熱處,1.41,590
2026-05-12,2454,聯發科技,4.19,500
2026-05-12,3665,貿聯-KY,2.96,470
2026-05-12,1590,亞德客-KY,1.39,400
2026-05-12,6669,緯穎科技,3.8,290
2026-05-12,6223,旺矽科技,3.23,260
2026-05-12,7769,鴻勁精密,3.89,250
2026-05-12,3653,健策精密,1.42,160
2026-05-12,5274,信驊科技,4.08,100
2026-05-12,2313,華通電腦,0.01,9
2026-05-12,2317,鴻海精密,0.01,9
2026-05-12,2382,廣達電腦,0.01,9
2026-05-12,3711,日月光投,0.01,9
2026-05-12,2603,長榮海運,0.0,9
2026-05-12,2881,富邦金融,0.0,9
2026-05-12,2882,國泰金融,0.0,9
2026-05-12,2890,永豐金融,0.0,9
2026-05-12,2891,中國信託,0.0,9
2026-05-12,5347,世界先進,0.0,9
2026-05-12,3231,緯創資通,0.0,9
2026-05-12,2337,旺宏電子,0.0,9
2026-05-12,2344,華邦電子,0.0,9
2026-05-12,6515,穎崴科技,0.02,1
2026-05-12,6510,中華精測,0.01,1
2026-05-12,2059,川湖科技,0.01,1
2026-05-12,2360,致茂電子,0.01,1
2026-05-12,3036,文曄科技,0.0,1
2026-05-12,3324,雙鴻科技,0.0,1
2026-05-12,3044,健鼎科技,0.0,1
2026-05-12,3045,台灣大哥,0.0,1
2026-05-12,2412,中華電信,0.0,1
2026-05-12,2404,漢唐集成,0.0,1
2026-05-12,1303,南亞塑膠,0.0,1
2026-05-12,1519,華城電機,0.0,1
2026-05-12,6274,台燿科技,0.0,1
2026-05-12,8210,勤誠興業,0.0,1
2026-05-13,2408,南亞科技,5.18,7100
2026-05-13,2327,國巨股份,4.49,4700
2026-05-13,2330,台灣積體,18.43,3650
2026-05-13,3037,欣興電子,6.49,3200
2026-05-13,8046,南亞電路,3.3,1650
2026-05-13,8299,群聯電子,8.1,1360
2026-05-13,3189,景碩科技,1.41,1250
2026-05-13,2368,金像電子,3.32,1080
2026-05-13,2308,台達電子,4.43,900
2026-05-13,2345,智邦科技,4.43,800
2026-05-13,2383,台光電子,8.58,765
2026-05-13,3017,奇鋐科技,3.59,610
2026-05-13,8996,高力熱處,1.38,590
2026-05-13,2454,聯發科技,3.97,500
2026-05-13,3665,貿聯-KY,2.67,470
2026-05-13,8210,勤誠興業,1.39,401
2026-05-13,1590,亞德客-KY,1.35,400
2026-05-13,6669,緯穎科技,3.68,290
2026-05-13,6223,旺矽科技,3.38,260
2026-05-13,7769,鴻勁精密,4.23,250
2026-05-13,5274,信驊科技,4.05,100
2026-05-13,3653,健策精密,0.72,89
2026-05-13,2313,華通電腦,0.01,9
2026-05-13,2317,鴻海精密,0.01,9
2026-05-13,2382,廣達電腦,0.01,9
2026-05-13,3711,日月光投,0.01,9
2026-05-13,2603,長榮海運,0.0,9
2026-05-13,2881,富邦金融,0.0,9
2026-05-13,2882,國泰金融,0.0,9
2026-05-13,2890,永豐金融,0.0,9
2026-05-13,2891,中國信託,0.0,9
2026-05-13,5347,世界先進,0.0,9
2026-05-13,3231,緯創資通,0.0,9
2026-05-13,2337,旺宏電子,0.0,9
2026-05-13,2344,華邦電子,0.0,9
2026-05-13,6515,穎崴科技,0.02,1
2026-05-13,6510,中華精測,0.01,1
2026-05-13,2059,川湖科技,0.01,1
2026-05-13,2360,致茂電子,0.01,1
2026-05-13,3036,文曄科技,0.0,1
2026-05-13,3324,雙鴻科技,0.0,1
2026-05-13,3044,健鼎科技,0.0,1
2026-05-13,3045,台灣大哥,0.0,1
2026-05-13,2412,中華電信,0.0,1
2026-05-13,2404,漢唐集成,0.0,1
2026-05-13,1303,南亞塑膠,0.0,1
2026-05-13,1519,華城電機,0.0,1
2026-05-13,6274,台燿科技,0.0,1
2026-05-14,2408,南亞科技,5.33,7100
