日期,代號,名稱,權重,張數
2026-05-12,5536,聖暉*,6.41,3502
2026-05-12,2472,立隆電,1.44,3115
2026-05-12,4958,臻鼎-KY,2.33,2770
2026-05-12,6139,亞翔,3.06,2173
2026-05-12,6177,達麗,0.18,1862
2026-05-12,2330,台積電,8.06,1728
2026-05-12,4938,和碩,0.23,1345
2026-05-12,2467,志聖,1.78,1329
2026-05-12,6488,環球晶,2.01,1235
2026-05-12,3030,德律,1.01,1197
2026-05-12,2313,華通,0.62,1148
2026-05-12,3491,昇達科,3.44,943
2026-05-12,3583,辛耘,1.75,890
2026-05-12,3211,順達,0.71,849
2026-05-12,2360,致茂,4.03,799
2026-05-12,2345,智邦,4.16,797
2026-05-12,2308,台達電,3.48,766
2026-05-12,2454,聯發科,4.39,573
2026-05-12,6669,緯穎,6.15,513
2026-05-12,2383,台光電,5.17,510
2026-05-12,8996,高力,0.85,389
2026-05-12,3711,日月光投控,0.45,388
2026-05-12,2404,漢唐,0.79,384
2026-05-12,3376,新日興,0.16,371
2026-05-12,1319,東陽,0.06,355
2026-05-12,3017,奇鋐,1.76,337
2026-05-12,6805,富世達,1.24,325
2026-05-12,6274,台燿,0.9,301
2026-05-12,5289,宜鼎,1.08,290
2026-05-12,6223,旺矽,3.27,288
2026-05-12,2059,川湖,2.77,246
2026-05-12,3533,嘉澤,1.15,199
2026-05-12,2368,金像電,0.5,173
2026-05-12,8464,億豐,0.1,148
2026-05-12,6510,精測,1.01,126
2026-05-12,8046,南電,0.2,107
2026-05-12,3131,弘塑,0.62,95
2026-05-12,3665,貿聯-KY,0.37,64
2026-05-12,4441,振大環球,0.03,62
2026-05-12,2548,華固,0.01,30
2026-05-12,5274,信驊,0.22,6
2026-05-12,3706,神達,0.0,1
2026-05-12,3443,創意,0.01,1
2026-05-12,2886,兆豐金,0.0,1
2026-05-12,8358,金居,0.0,1
2026-05-13,3264,欣銓,4.05,8512
2026-05-13,2303,聯電,1.64,8084
2026-05-13,6257,矽格,3.1,7074
2026-05-13,6147,頎邦,2.34,5888
2026-05-13,1785,光洋科,1.64,5150
2026-05-13,2347,聯強,0.71,4151
2026-05-13,3105,穩懋,4.22,4118
2026-05-13,6285,啟碁,2.23,3984
2026-05-13,5536,聖暉*,7.07,3602
2026-05-13,2472,立隆電,1.51,3126
2026-05-13,4958,臻鼎-KY,2.53,2770
2026-05-13,6139,亞翔,3.12,2199
2026-05-13,6177,達麗,0.18,1862
2026-05-13,2330,台積電,8.02,1747
2026-05-13,4938,和碩,0.23,1345
2026-05-13,2467,志聖,1.73,1340
2026-05-13,6488,環球晶,1.93,1242
2026-05-13,3030,德律,1.03,1208
2026-05-13,2313,華通,0.57,1160
2026-05-13,3491,昇達科,3.39,953
2026-05-13,3583,辛耘,1.78,893
2026-05-13,3711,日月光投控,1.01,888
2026-05-13,3211,順達,0.69,858
2026-05-13,2360,致茂,4.01,806
2026-05-13,2345,智邦,4.05,805
2026-05-13,2308,台達電,3.46,774
2026-05-13,2454,聯發科,4.14,573
2026-05-13,2383,台光電,5.25,515
2026-05-13,6669,緯穎,5.92,513
2026-05-13,8996,高力,0.82,389
2026-05-13,2404,漢唐,0.81,384
2026-05-13,3376,新日興,0.15,371
2026-05-13,1319,東陽,0.06,355
2026-05-13,3017,奇鋐,1.84,344
2026-05-13,6805,富世達,1.23,325
2026-05-13,6223,旺矽,3.76,318
2026-05-13,6274,台燿,0.91,303
2026-05-13,5289,宜鼎,1.07,292
2026-05-13,2059,川湖,2.67,246
2026-05-13,3533,嘉澤,1.07,200
2026-05-13,2368,金像電,0.49,175
2026-05-13,8464,億豐,0.1,148
2026-05-13,6510,精測,0.98,126
2026-05-13,8046,南電,0.19,107
2026-05-13,3131,弘塑,0.59,95
2026-05-13,3665,貿聯-KY,0.33,64
2026-05-13,4441,振大環球,0.03,62
2026-05-13,2548,華固,0.01,30
2026-05-13,5274,信驊,0.22,6
2026-05-13,3706,神達,0.0,1
2026-05-13,3443,創意,0.01,1
2026-05-13,2886,兆豐金,0.0,1
2026-05-13,8358,金居,0.0,1
2026-05-14,3264,欣銓,4.01,8649
2026-05-14,2303,聯電,1.77,8084
2026-05-14,6257,矽格,3.06,7181
2026-05-14,6147,頎邦,2.22,5888
2026-05-14,1785,光洋科,1.58,5242
2026-05-14,2347,聯強,0.71,4223
2026-05-14,3105,穩懋,4.03,4118
2026-05-14,6285,啟碁,2.14,4032
2026-05-14,5536,聖暉*,7.36,3602
2026-05-14,2472,立隆電,1.47,3144
2026-05-14,4958,臻鼎-KY,2.45,2770
2026-05-14,6139,亞翔,3.27,2242
2026-05-14,6177,達麗,0.17,1862
2026-05-14,2330,台積電,8.17,1778
2026-05-14,2467,志聖,1.68,1359
2026-05-14,4938,和碩,0.21,1345
2026-05-14,6488,環球晶,2.0,1253
2026-05-14,3030,德律,1.0,1225
2026-05-14,2313,華通,0.59,1180
2026-05-14,3491,昇達科,3.13,953
2026-05-14,3583,辛耘,1.69,899
2026-05-14,3711,日月光投控,0.99,894
2026-05-14,3211,順達,0.66,874
2026-05-14,2360,致茂,3.74,818
2026-05-14,2345,智邦,4.42,816
2026-05-14,2308,台達電,3.43,787
2026-05-14,2454,聯發科,3.95,573
2026-05-14,2383,台光電,5.22,524
2026-05-14,6669,緯穎,5.64,513
2026-05-14,8996,高力,0.84,389
2026-05-14,2404,漢唐,0.82,384
2026-05-14,3376,新日興,0.15,371
2026-05-14,3017,奇鋐,1.84,356
2026-05-14,1319,東陽,0.06,355
2026-05-14,6223,旺矽,4.05,318
2026-05-14,6274,台燿,0.9,306
2026-05-14,5289,宜鼎,1.11,295
2026-05-14,2059,川湖,2.49,246
2026-05-14,3533,嘉澤,1.0,202
2026-05-14,2368,金像電,0.52,178
2026-05-14,8464,億豐,0.1,148
2026-05-14,6510,精測,1.06,126
2026-05-14,8046,南電,0.18,107
2026-05-14,3131,弘塑,0.51,85
2026-05-14,4441,振大環球,0.03,62
2026-05-14,3665,貿聯-KY,0.27,60
2026-05-14,5274,信驊,0.22,6
2026-05-14,2548,華固,0.0,2
2026-05-14,3706,神達,0.0,1
2026-05-14,3443,創意,0.01,1
2026-05-14,2886,兆豐金,0.0,1
2026-05-14,8358,金居,0.0,1
2026-05-14,6805,富世達,0.0,1
2026-05-15,3264,欣銓,4.06,9012
2026-05-15,2303,聯電,1.81,8257
2026-05-15,6257,矽格,3.23,7451
2026-05-15,6147,頎邦,2.41,5888
2026-05-15,1785,光洋科,1.67,5477
2026-05-15,2347,聯強,0.73,4410
2026-05-15,6285,啟碁,2.16,4160
2026-05-15,3105,穩懋,3.77,4118
2026-05-15,5536,聖暉*,7.37,3602
2026-05-15,2472,立隆電,1.38,3193
2026-05-15,4958,臻鼎-KY,2.22,2770
2026-05-15,6139,亞翔,3.26,2357
2026-05-15,6177,達麗,0.17,1862
2026-05-15,2330,台積電,8.41,1860
2026-05-15,2467,志聖,1.66,1413
2026-05-15,4938,和碩,0.21,1345
2026-05-15,6488,環球晶,1.82,1285
2026-05-15,3030,德律,1.0,1272
2026-05-15,2313,華通,0.58,1234
2026-05-15,3583,辛耘,1.89,1068
2026-05-15,3491,昇達科,3.31,980
2026-05-15,3211,順達,0.66,918
2026-05-15,3711,日月光投控,0.99,911
2026-05-15,2360,致茂,3.8,851
2026-05-15,2345,智邦,4.24,849
2026-05-15,2308,台達電,3.4,822
2026-05-15,2454,聯發科,3.73,573
2026-05-15,2383,台光電,5.05,548
2026-05-15,6669,緯穎,5.24,513
2026-05-15,3017,奇鋐,1.91,389
2026-05-15,8996,高力,0.81,389
2026-05-15,2404,漢唐,0.77,384
2026-05-15,3376,新日興,0.14,371
2026-05-15,1319,東陽,0.06,355
2026-05-15,6223,旺矽,3.74,318
2026-05-15,6274,台燿,0.82,315
2026-05-15,5289,宜鼎,1.07,305
2026-05-15,2059,川湖,2.39,246
2026-05-15,3533,嘉澤,0.97,209
2026-05-15,2368,金像電,0.48,187
2026-05-15,8464,億豐,0.09,148
2026-05-15,6510,精測,0.94,126
2026-05-15,8046,南電,0.17,107
2026-05-15,4441,振大環球,0.03,62
2026-05-15,3665,貿聯-KY,0.25,60
2026-05-15,3131,弘塑,0.25,43
2026-05-15,5274,信驊,0.21,6
2026-05-15,2548,華固,0.0,2
2026-05-15,3706,神達,0.0,1
2026-05-15,3443,創意,0.01,1
2026-05-15,2886,兆豐金,0.0,1
2026-05-15,2327,國巨*,0.0,1
2026-05-15,8358,金居,0.0,1
2026-05-15,6805,富世達,0.0,1
2026-05-18,3264,欣銓,4.12,9348
2026-05-18,2303,聯電,1.79,8416
2026-05-18,6257,矽格,3.23,7706
2026-05-18,6147,頎邦,2.42,6092
2026-05-18,1785,光洋科,1.57,5714
2026-05-18,2347,聯強,0.72,4586
2026-05-18,6285,啟碁,2.28,4160
2026-05-18,3105,穩懋,3.56,4118
2026-05-18,5536,聖暉*,6.81,3602
2026-05-18,2472,立隆電,1.46,3237
2026-05-18,4958,臻鼎-KY,2.06,2770
2026-05-18,6139,亞翔,3.41,2463
2026-05-18,2330,台積電,8.32,1937
2026-05-18,6177,達麗,0.16,1862
2026-05-18,2467,志聖,1.67,1463
2026-05-18,4938,和碩,0.2,1345
2026-05-18,3030,德律,0.98,1317
2026-05-18,6488,環球晶,1.76,1315
2026-05-18,2313,華通,0.61,1234
2026-05-18,3583,辛耘,1.87,1083
2026-05-18,3491,昇達科,3.49,980
2026-05-18,3711,日月光投控,0.91,928
2026-05-18,3211,順達,0.65,918
2026-05-18,2345,智邦,4.21,880
2026-05-18,2308,台達電,3.32,856
2026-05-18,2360,致茂,3.57,851
2026-05-18,2454,聯發科,3.74,573
2026-05-18,2383,台光電,4.99,572
2026-05-18,6669,緯穎,5.01,513
2026-05-18,3017,奇鋐,1.94,420
2026-05-18,8996,高力,0.78,389
2026-05-18,2404,漢唐,0.74,384
2026-05-18,3376,新日興,0.15,371
2026-05-18,1319,東陽,0.05,355
2026-05-18,6274,台燿,0.78,324
2026-05-18,6223,旺矽,3.74,318
2026-05-18,5289,宜鼎,1.12,314
2026-05-18,2059,川湖,2.25,246
2026-05-18,3533,嘉澤,0.96,215
2026-05-18,2368,金像電,0.47,196
2026-05-18,8464,億豐,0.09,148
2026-05-18,6510,精測,0.9,126
2026-05-18,8046,南電,0.16,107
2026-05-18,4441,振大環球,0.02,62
2026-05-18,3665,貿聯-KY,0.23,60
2026-05-18,3131,弘塑,0.23,43
2026-05-18,5274,信驊,0.19,6
2026-05-18,2548,華固,0.0,2
2026-05-18,3706,神達,0.0,1
2026-05-18,3443,創意,0.01,1
2026-05-18,2886,兆豐金,0.0,1
2026-05-18,2327,國巨*,0.0,1
2026-05-18,8358,金居,0.0,1
2026-05-18,6805,富世達,0.0,1
2026-05-19,3264,欣銓,4.02,9348
2026-05-19,2303,聯電,1.92,8473
2026-05-19,6257,矽格,3.13,7401
2026-05-19,6147,頎邦,2.47,6092
2026-05-19,1785,光洋科,1.63,5673
2026-05-19,2347,聯強,0.7,4210
2026-05-19,6285,啟碁,2.44,4160
2026-05-19,3105,穩懋,3.77,4118
2026-05-19,5536,聖暉*,6.92,3654
2026-05-19,2472,立隆電,1.5,3228
2026-05-19,4958,臻鼎-KY,2.27,2770
2026-05-19,6139,亞翔,3.65,2463
2026-05-19,2330,台積電,8.57,1937
2026-05-19,6177,達麗,0.16,1812
2026-05-19,6488,環球晶,2.13,1600
2026-05-19,2467,志聖,1.68,1457
2026-05-19,3583,辛耘,1.83,1085
2026-05-19,2316,楠梓電,0.28,991
2026-05-19,3491,昇達科,3.47,980
2026-05-19,6278,台表科,0.41,954
2026-05-19,3711,日月光投控,0.89,945
2026-05-19,4938,和碩,0.15,941
2026-05-19,3030,德律,0.67,922
2026-05-19,2313,華通,0.44,864
2026-05-19,2345,智邦,4.11,857
2026-05-19,2360,致茂,3.51,851
2026-05-19,3036,文曄,0.4,748
2026-05-19,8016,矽創,0.41,726
2026-05-19,3211,順達,0.46,643
2026-05-19,2308,台達電,2.3,599
2026-05-19,2454,聯發科,3.6,569
2026-05-19,3702,大聯大,0.1,456
2026-05-19,6669,緯穎,4.42,451
2026-05-19,2383,台光電,4.04,444
2026-05-19,2377,微星,0.1,435
2026-05-19,3017,奇鋐,2.01,420
2026-05-19,2327,國巨*,0.41,413
2026-05-19,8996,高力,0.81,389
2026-05-19,6274,台燿,0.95,388
2026-05-19,2404,漢唐,0.79,384
2026-05-19,3376,新日興,0.15,371
2026-05-19,6223,旺矽,3.66,318
2026-05-19,2351,順德,0.1,283
2026-05-19,2368,金像電,0.65,253
2026-05-19,1319,東陽,0.04,248
2026-05-19,2059,川湖,2.2,246
2026-05-19,5289,宜鼎,0.76,220
2026-05-19,2451,創見,0.1,161
2026-05-19,2376,技嘉,0.1,157
2026-05-19,3533,嘉澤,0.7,150
2026-05-19,6510,精測,0.87,126
2026-05-19,8046,南電,0.17,107
2026-05-19,8464,億豐,0.07,104
2026-05-19,3008,大立光,0.55,81
2026-05-19,6831,邁科,0.1,69
2026-05-19,6531,愛普*,0.1,49
2026-05-19,3665,貿聯-KY,0.17,42
2026-05-19,4441,振大環球,0.02,42
2026-05-19,7769,鴻勁,0.41,31
2026-05-19,3131,弘塑,0.16,30
2026-05-19,5274,信驊,0.22,7
2026-05-19,2548,華固,0.0,2
2026-05-19,3706,神達,0.0,1
2026-05-19,3443,創意,0.01,1
2026-05-19,2886,兆豐金,0.0,1
2026-05-19,6805,富世達,0.0,1
2026-05-19,8358,金居,0.0,1
2026-05-20,3264,欣銓,3.91,9348
2026-05-20,2303,聯電,1.86,8492
2026-05-20,6147,頎邦,2.66,6092
2026-05-20,6257,矽格,2.51,5984
2026-05-20,1785,光洋科,1.53,5481
2026-05-20,6285,啟碁,2.35,4160
2026-05-20,3105,穩懋,3.73,4118
2026-05-20,2347,聯強,0.65,3834
2026-05-20,5536,聖暉*,6.78,3654
2026-05-20,2472,立隆電,1.62,3126
2026-05-20,2316,楠梓電,0.78,2796
2026-05-20,4958,臻鼎-KY,2.46,2770
2026-05-20,6139,亞翔,3.59,2463
2026-05-20,6278,台表科,0.81,1961
2026-05-20,2330,台積電,8.58,1937
2026-05-20,6177,達麗,0.16,1762
2026-05-20,8016,矽創,0.95,1649
2026-05-20,6488,環球晶,2.09,1614
2026-05-20,3036,文曄,0.89,1581
2026-05-20,2467,志聖,1.6,1425
2026-05-20,3583,辛耘,1.82,1088
2026-05-20,3702,大聯大,0.26,1059
2026-05-20,3491,昇達科,3.49,980
2026-05-20,3711,日月光投控,0.92,954
2026-05-20,2377,微星,0.21,929
2026-05-20,2360,致茂,3.56,851
2026-05-20,2327,國巨*,0.9,850
2026-05-20,2345,智邦,3.92,821
2026-05-20,2351,順德,0.22,599
2026-05-20,2454,聯發科,3.73,570
2026-05-20,4938,和碩,0.07,470
2026-05-20,3030,德律,0.32,461
2026-05-20,6274,台燿,1.11,455
2026-05-20,2383,台光電,3.96,444
2026-05-20,2313,華通,0.22,432
2026-05-20,3017,奇鋐,1.99,420
2026-05-20,8996,高力,0.78,389
2026-05-20,2404,漢唐,0.8,384
2026-05-20,6669,緯穎,3.71,373
2026-05-20,3376,新日興,0.15,371
2026-05-20,2451,創見,0.21,340
2026-05-20,2376,技嘉,0.21,339
2026-05-20,3211,順達,0.23,321
2026-05-20,6223,旺矽,3.66,318
2026-05-20,2368,金像電,0.79,314
2026-05-20,2308,台達電,1.16,299
2026-05-20,6531,愛普*,0.51,259
2026-05-20,2059,川湖,2.24,246
2026-05-20,3008,大立光,1.19,184
2026-05-20,6831,邁科,0.21,143
2026-05-20,6510,精測,0.86,126
2026-05-20,1319,東陽,0.02,124
2026-05-20,5289,宜鼎,0.37,110
2026-05-20,8046,南電,0.18,107
2026-05-20,3533,嘉澤,0.36,75
2026-05-20,7769,鴻勁,0.91,64
2026-05-20,8464,億豐,0.03,52
2026-05-20,4441,振大環球,0.01,23
2026-05-20,3665,貿聯-KY,0.08,21
2026-05-20,3131,弘塑,0.08,15
2026-05-20,5274,信驊,0.28,9
2026-05-20,2548,華固,0.0,2
2026-05-20,3706,神達,0.0,1
2026-05-20,3443,創意,0.01,1
2026-05-20,6805,富世達,0.0,1
2026-05-20,8358,金居,0.0,1
2026-05-20,2886,兆豐金,0.0,1
2026-05-21,3264,欣銓,3.95,9348
2026-05-21,2303,聯電,2.08,9288
2026-05-21,6147,頎邦,2.61,6092
2026-05-21,1785,光洋科,1.57,5717
2026-05-21,3702,大聯大,1.33,5605
2026-05-21,6257,矽格,2.02,4846
2026-05-21,6285,啟碁,2.25,4160
2026-05-21,3105,穩懋,3.84,4118
2026-05-21,5536,聖暉*,6.94,3872
2026-05-21,2316,楠梓電,1.02,3486
2026-05-21,2347,聯強,0.56,3458
2026-05-21,2472,立隆電,1.47,2870
2026-05-21,4958,臻鼎-KY,2.51,2770
2026-05-21,6139,亞翔,3.72,2463
2026-05-21,3036,文曄,1.34,2391
2026-05-21,8016,矽創,1.31,2284
2026-05-21,6278,台表科,0.98,2277
2026-05-21,2330,台積電,8.33,1937
2026-05-21,6177,達麗,0.15,1712
2026-05-21,2467,志聖,1.71,1512
2026-05-21,2377,微星,0.33,1511
2026-05-21,2351,順德,0.52,1393
2026-05-21,6488,環球晶,1.59,1179
2026-05-21,3583,辛耘,1.93,1160
2026-05-21,3711,日月光投控,0.98,996
2026-05-21,3491,昇達科,3.5,980
2026-05-21,2360,致茂,3.73,851
2026-05-21,2327,國巨*,0.94,850
2026-05-21,2345,智邦,3.97,831
2026-05-21,2454,聯發科,3.9,570
2026-05-21,2376,技嘉,0.33,548
2026-05-21,2451,創見,0.32,535
2026-05-21,6274,台燿,1.16,455
2026-05-21,3017,奇鋐,2.02,420
2026-05-21,2368,金像電,1.01,406
2026-05-21,8996,高力,0.8,389
2026-05-21,2404,漢唐,0.81,384
2026-05-21,3376,新日興,0.15,371
2026-05-21,2383,台光電,3.09,342
2026-05-21,6223,旺矽,3.46,318
2026-05-21,6531,愛普*,0.52,309
2026-05-21,6669,緯穎,3.15,306
2026-05-21,2059,川湖,2.32,246
2026-05-21,6831,邁科,0.35,230
2026-05-21,3008,大立光,1.39,208
2026-05-21,6510,精測,0.81,126
2026-05-21,8046,南電,0.18,107
2026-05-21,7769,鴻勁,1.42,96
2026-05-21,5274,信驊,0.29,9
2026-05-21,4441,振大環球,0.0,4
2026-05-21,2548,華固,0.0,2
2026-05-21,3706,神達,0.0,1
2026-05-21,3443,創意,0.01,1
2026-05-21,2886,兆豐金,0.0,1
2026-05-21,8358,金居,0.0,1
2026-05-21,6805,富世達,0.0,1
2026-05-22,3264,欣銓,3.93,9348
2026-05-22,2303,聯電,2.01,9288
2026-05-22,6147,頎邦,2.49,6092
2026-05-22,1785,光洋科,1.56,5717
2026-05-22,3702,大聯大,1.25,5605
2026-05-22,6257,矽格,2.04,4846
2026-05-22,2377,微星,0.98,4178
2026-05-22,6285,啟碁,2.33,4160
2026-05-22,3105,穩懋,4.15,4118
2026-05-22,5536,聖暉*,6.81,3872
2026-05-22,2316,楠梓電,1.01,3486
2026-05-22,4958,臻鼎-KY,3.18,3254
2026-05-22,2472,立隆電,1.41,2870
2026-05-22,6139,亞翔,4.03,2763
2026-05-22,3036,文曄,1.31,2391
2026-05-22,8016,矽創,1.26,2284
2026-05-22,6278,台表科,1.06,2277
2026-05-22,2330,台積電,8.28,1937
2026-05-22,2347,聯強,0.28,1729
2026-05-22,6177,達麗,0.14,1712
2026-05-22,2467,志聖,1.73,1512
2026-05-22,2351,順德,0.49,1393
2026-05-22,6488,環球晶,1.6,1179
2026-05-22,3583,辛耘,1.92,1160
2026-05-22,3711,日月光投控,1.06,996
2026-05-22,3491,昇達科,3.59,980
2026-05-22,2454,聯發科,6.51,890
2026-05-22,2360,致茂,3.66,851
2026-05-22,2327,國巨*,1.01,850
2026-05-22,2345,智邦,3.89,831
2026-05-22,2376,技嘉,0.34,548
2026-05-22,2451,創見,0.32,535
2026-05-22,6274,台燿,1.26,455
2026-05-22,3017,奇鋐,2.03,420
2026-05-22,2368,金像電,1.02,406
2026-05-22,8996,高力,0.86,389
2026-05-22,2404,漢唐,0.84,384
2026-05-22,3376,新日興,0.15,371
2026-05-22,2383,台光電,3.25,342
2026-05-22,6223,旺矽,3.64,318
2026-05-22,6531,愛普*,0.56,309
2026-05-22,6669,緯穎,3.21,306
2026-05-22,2059,川湖,2.37,246
2026-05-22,6831,邁科,0.34,230
2026-05-22,3008,大立光,1.4,208
2026-05-22,6510,精測,0.81,126
2026-05-22,8046,南電,0.19,107
2026-05-22,7769,鴻勁,1.41,96
2026-05-22,5274,信驊,0.3,9
2026-05-22,4441,振大環球,0.0,4
2026-05-22,2548,華固,0.0,2
2026-05-22,3706,神達,0.0,1
2026-05-22,3443,創意,0.01,1
2026-05-22,2886,兆豐金,0.0,1
2026-05-22,6805,富世達,0.0,1
2026-05-22,8358,金居,0.0,1
2026-05-25,3264,欣銓,3.81,9348
2026-05-25,2303,聯電,2.11,9288
2026-05-25,6147,頎邦,2.63,6092
2026-05-25,2377,微星,1.34,5817
2026-05-25,1785,光洋科,1.57,5717
2026-05-25,3702,大聯大,1.26,5605
2026-05-25,6257,矽格,2.04,4846
2026-05-25,6285,啟碁,2.26,4160
2026-05-25,3105,穩懋,4.07,4118
2026-05-25,5536,聖暉*,6.69,3872
2026-05-25,2316,楠梓電,1.07,3486
2026-05-25,4958,臻鼎-KY,3.13,3254
2026-05-25,2472,立隆電,1.46,2870
2026-05-25,6139,亞翔,4.13,2813
2026-05-25,3036,文曄,1.31,2391
2026-05-25,8016,矽創,1.21,2284
2026-05-25,6278,台表科,0.99,2277
2026-05-25,2330,台積電,8.15,1937
2026-05-25,2467,志聖,1.82,1512
2026-05-25,2351,順德,0.5,1393
2026-05-25,6177,達麗,0.11,1362
2026-05-25,6488,環球晶,1.69,1179
2026-05-25,3583,辛耘,1.93,1160
2026-05-25,3711,日月光投控,1.17,1041
2026-05-25,3491,昇達科,3.73,980
2026-05-25,2454,聯發科,6.88,890
2026-05-25,2360,致茂,3.81,851
2026-05-25,2327,國巨*,1.07,850
2026-05-25,2345,智邦,3.84,831
2026-05-25,2376,技嘉,0.34,548
2026-05-25,2451,創見,0.3,535
2026-05-25,6274,台燿,1.33,455
2026-05-25,3017,奇鋐,1.97,420
2026-05-25,2368,金像電,1.05,406
2026-05-25,8996,高力,0.8,389
2026-05-25,2404,漢唐,0.87,384
2026-05-25,3376,新日興,0.15,371
2026-05-25,2383,台光電,3.43,342
2026-05-25,6223,旺矽,3.59,318
2026-05-25,6531,愛普*,0.59,309
2026-05-25,6669,緯穎,3.12,306
2026-05-25,2059,川湖,2.23,246
2026-05-25,6831,邁科,0.33,230
2026-05-25,3008,大立光,1.46,208
2026-05-25,6510,精測,0.79,126
2026-05-25,7769,鴻勁,1.34,96
2026-05-25,8046,南電,0.04,26
2026-05-25,5274,信驊,0.29,9
2026-05-25,4441,振大環球,0.0,4
2026-05-25,2548,華固,0.0,2
2026-05-25,3706,神達,0.0,1
2026-05-25,3443,創意,0.01,1
2026-05-25,2886,兆豐金,0.0,1
2026-05-25,8358,金居,0.0,1
2026-05-25,6805,富世達,0.0,1
2026-05-26,3264,欣銓,3.87,9176
2026-05-26,2303,聯電,2.17,9119
2026-05-26,6147,頎邦,2.85,5987
2026-05-26,2377,微星,1.32,5736
2026-05-26,1785,光洋科,1.51,5607
2026-05-26,3702,大聯大,1.22,5498
2026-05-26,6257,矽格,2.06,4756
2026-05-26,6285,啟碁,2.27,4083
2026-05-26,3105,穩懋,4.14,4039
2026-05-26,5536,聖暉*,7.18,3804
2026-05-26,2316,楠梓電,1.07,3422
2026-05-26,4958,臻鼎-KY,3.14,3192
2026-05-26,2472,立隆電,1.58,2820
2026-05-26,6139,亞翔,4.24,2813
2026-05-26,3036,文曄,1.26,2344
2026-05-26,8016,矽創,1.18,2240
2026-05-26,6278,台表科,1.01,2235
2026-05-26,2330,台積電,8.02,1937
2026-05-26,2467,志聖,1.81,1484
2026-05-26,2351,順德,0.54,1369
2026-05-26,6488,環球晶,1.83,1159
2026-05-26,3583,辛耘,1.89,1138
2026-05-26,3711,日月光投控,1.14,1022
2026-05-26,3491,昇達科,3.71,980
2026-05-26,6177,達麗,0.07,967
2026-05-26,2454,聯發科,6.79,873
2026-05-26,2360,致茂,3.81,835
2026-05-26,2327,國巨*,1.0,833
2026-05-26,2345,智邦,3.9,816
2026-05-26,2376,技嘉,0.33,538
2026-05-26,2451,創見,0.3,525
2026-05-26,6274,台燿,1.29,446
2026-05-26,3017,奇鋐,2.05,412
2026-05-26,2368,金像電,1.05,398
2026-05-26,8996,高力,0.87,382
2026-05-26,2404,漢唐,0.87,379
2026-05-26,3376,新日興,0.15,364
2026-05-26,2383,台光電,3.23,335
2026-05-26,6223,旺矽,3.55,312
2026-05-26,6531,愛普*,0.6,303
2026-05-26,6669,緯穎,2.89,300
2026-05-26,6831,邁科,0.34,226
2026-05-26,3008,大立光,1.36,204
2026-05-26,2059,川湖,1.71,186
2026-05-26,6510,精測,0.77,124
2026-05-26,7769,鴻勁,1.35,94
2026-05-26,5274,信驊,0.28,9
2026-05-26,4441,振大環球,0.0,4
2026-05-26,2548,華固,0.0,2
2026-05-26,8046,南電,0.0,2
2026-05-26,3706,神達,0.0,1
2026-05-26,3443,創意,0.01,1
2026-05-26,2886,兆豐金,0.0,1
2026-05-26,6805,富世達,0.0,1
2026-05-26,8358,金居,0.0,1
2026-05-27,3264,欣銓,3.79,9176
2026-05-27,2303,聯電,2.35,9119
2026-05-27,6147,頎邦,2.85,5987
2026-05-27,2377,微星,1.31,5736
2026-05-27,1785,光洋科,1.44,5607
2026-05-27,3702,大聯大,1.19,5498
2026-05-27,6257,矽格,2.0,4756
2026-05-27,6285,啟碁,2.29,4083
2026-05-27,3105,穩懋,4.07,4039
2026-05-27,5536,聖暉*,7.59,3804
2026-05-27,2316,楠梓電,1.03,3422
2026-05-27,4958,臻鼎-KY,3.05,3192
2026-05-27,2472,立隆電,1.71,2820
2026-05-27,6139,亞翔,4.1,2813
2026-05-27,3036,文曄,1.25,2344
2026-05-27,8016,矽創,1.21,2240
2026-05-27,6278,台表科,0.95,2235
2026-05-27,2330,台積電,8.01,1937
2026-05-27,2467,志聖,1.75,1484
2026-05-27,2351,順德,0.56,1369
2026-05-27,6488,環球晶,1.94,1159
2026-05-27,3583,辛耘,1.79,1138
2026-05-27,3711,日月光投控,1.18,1022
2026-05-27,3491,昇達科,3.67,980
2026-05-27,2454,聯發科,7.29,873
2026-05-27,2360,致茂,3.94,835
2026-05-27,2327,國巨*,1.05,833
2026-05-27,2345,智邦,3.85,816
2026-05-27,6177,達麗,0.06,800
2026-05-27,2376,技嘉,0.32,538
2026-05-27,2451,創見,0.3,525
2026-05-27,6274,台燿,1.31,446
2026-05-27,3017,奇鋐,2.0,412
2026-05-27,2368,金像電,0.98,398
2026-05-27,8996,高力,0.83,382
2026-05-27,2404,漢唐,0.84,379
2026-05-27,3376,新日興,0.14,364
2026-05-27,2383,台光電,3.2,335
2026-05-27,6223,旺矽,3.59,312
2026-05-27,6531,愛普*,0.59,303
2026-05-27,6669,緯穎,2.74,300
2026-05-27,6831,邁科,0.33,226
2026-05-27,3008,大立光,1.29,204
2026-05-27,2059,川湖,1.65,186
2026-05-27,7769,鴻勁,1.32,94
2026-05-27,6510,精測,0.36,62
2026-05-27,5274,信驊,0.3,9
2026-05-27,4441,振大環球,0.0,4
2026-05-27,2548,華固,0.0,2
2026-05-27,8046,南電,0.0,2
2026-05-27,3706,神達,0.0,1
2026-05-27,3443,創意,0.01,1
2026-05-27,2886,兆豐金,0.0,1
2026-05-27,6805,富世達,0.0,1
2026-05-27,8358,金居,0.0,1
